CustomerID,recency,frequency,monetary,total_quantity,avg_order_value,unique_products,active_days,first_purchase,last_purchase,tenure_days,orders_per_active_day,returned_in_holdout,is_churn_risk
14987,276,1,163.2,64,81.6,2,1,2010-12-09 12:13:00,2010-12-09 12:13:00,1,1.0,1,0
14988,122,1,334.54,141,8.3635,40,1,2011-05-12 12:05:00,2011-05-12 12:05:00,1,1.0,0,1
14995,190,1,119.31,51,3.2245945945945946,37,1,2011-03-04 13:14:00,2011-03-04 13:14:00,1,1.0,1,0
14997,88,1,155.28,312,17.253333333333334,9,1,2011-06-14 16:52:00,2011-06-14 16:52:00,1,1.0,1,0
14998,80,2,414.87,258,5.606351351351352,70,2,2011-04-12 16:28:00,2011-06-22 17:30:00,71,1.0,0,1
15002,26,4,1641.76,862,14.276173913043479,93,4,2010-12-07 13:16:00,2011-08-16 10:44:00,251,1.0,0,1
15004,57,1,1220.77,623,7.927077922077922,154,1,2011-07-15 14:05:00,2011-07-15 14:05:00,1,1.0,0,1
15005,6,20,4507.55,3020,5.490316686967113,281,20,2010-12-08 14:36:00,2011-09-05 11:18:00,270,1.0,1,0
15007,69,1,156.91,69,13.075833333333334,12,1,2011-07-03 16:00:00,2011-07-03 16:00:00,1,1.0,0,1
15012,284,1,188.56,84,3.626153846153846,46,1,2010-12-01 12:49:00,2010-12-01 12:49:00,1,1.0,1,0
15014,86,1,117.72999999999999,68,39.24333333333333,2,1,2011-06-16 19:40:00,2011-06-16 19:40:00,1,1.0,1,0
15016,83,1,170.04,76,8.501999999999999,20,1,2011-06-20 12:06:00,2011-06-20 12:06:00,1,1.0,0,1
15018,163,2,291.34000000000003,94,17.137647058823532,17,2,2010-12-07 10:47:00,2011-04-01 09:56:00,114,1.0,1,0
15019,177,1,252.81,150,3.8304545454545456,64,1,2011-03-18 12:35:00,2011-03-18 12:35:00,1,1.0,0,1
15021,67,5,1080.23,505,4.138812260536398,204,5,2010-12-08 12:17:00,2011-07-06 11:52:00,209,1.0,1,0
15023,26,8,5027.97,2193,12.028636363636364,271,8,2010-12-05 13:49:00,2011-08-15 15:06:00,253,1.0,1,0
15024,23,5,830.62,404,10.787272727272727,62,4,2010-12-07 13:20:00,2011-08-18 19:13:00,254,1.25,1,0
15026,150,2,230.78,81,8.876153846153846,24,2,2011-03-07 13:45:00,2011-04-13 14:25:00,37,1.0,1,0
15027,78,3,966.9699999999999,523,31.19258064516129,27,3,2011-04-15 14:14:00,2011-06-24 14:33:00,70,1.0,1,0
15028,279,1,185.97,119,13.28357142857143,14,1,2010-12-06 12:47:00,2010-12-06 12:47:00,1,1.0,1,0
15030,178,1,152.76,156,50.919999999999995,3,1,2011-03-16 15:34:00,2011-03-16 15:34:00,1,1.0,1,0
15031,20,2,261.79,115,6.088139534883721,42,2,2011-03-02 14:46:00,2011-08-21 15:35:00,172,1.0,1,0
15032,166,3,4959.1,2968,95.3673076923077,29,2,2010-12-08 12:57:00,2011-03-28 15:03:00,110,1.5,0,1
15033,19,6,1608.95,903,5.829528985507246,203,6,2011-01-14 13:28:00,2011-08-22 13:40:00,220,1.0,1,0
15034,143,5,2640.38,1326,14.428306010928962,158,4,2010-12-21 09:47:00,2011-04-21 11:03:00,121,1.25,1,0
15036,87,2,212.49,143,4.009245283018868,49,2,2011-06-13 12:19:00,2011-06-15 13:35:00,2,1.0,1,0
15038,98,4,497.7,123,4.74,90,4,2010-12-05 10:54:00,2011-06-05 11:14:00,182,1.0,1,0
15039,2,38,18384.65,8465,14.109478127398313,377,34,2010-12-06 11:26:00,2011-09-09 11:15:00,276,1.1176470588235294,1,0
15041,80,1,179.93,103,2.7262121212121215,66,1,2011-06-22 16:16:00,2011-06-22 16:16:00,1,1.0,0,1
15042,109,1,135.93,30,27.186,5,1,2011-05-24 16:25:00,2011-05-24 16:25:00,1,1.0,0,1
15044,46,13,5152.68,1539,18.943676470588237,147,11,2010-12-12 14:27:00,2011-07-26 13:57:00,225,1.1818181818181819,1,0
15045,62,2,735.66,114,61.305,11,2,2011-03-27 11:44:00,2011-07-11 11:33:00,105,1.0,0,1
15046,7,11,3943.68,2536,24.494906832298135,124,11,2011-01-05 15:30:00,2011-09-04 11:54:00,241,1.0,1,0
15047,180,1,343.62,222,15.61909090909091,22,1,2011-03-15 10:49:00,2011-03-15 10:49:00,1,1.0,0,1
15048,27,3,321.48,170,4.121538461538462,74,3,2010-12-06 12:15:00,2011-08-15 10:02:00,251,1.0,1,0
15049,184,1,121.17000000000002,63,40.39000000000001,3,1,2011-03-11 12:13:00,2011-03-11 12:13:00,1,1.0,0,1
15051,60,1,377.74,351,11.11,34,1,2011-07-12 15:29:00,2011-07-12 15:29:00,1,1.0,1,0
15052,229,1,207.73000000000002,79,7.418928571428572,27,1,2011-01-24 15:52:00,2011-01-24 15:52:00,1,1.0,0,1
15053,66,2,478.6,514,11.965,28,2,2011-03-03 12:06:00,2011-07-06 13:06:00,125,1.0,1,0
15057,185,2,1489.5,668,59.58,25,2,2011-01-28 09:09:00,2011-03-09 15:17:00,40,1.0,0,1
15058,35,7,1234.76,607,7.3497619047619045,131,5,2011-01-31 15:35:00,2011-08-07 10:43:00,187,1.4,1,0
15059,17,7,1008.6,405,5.511475409836065,127,6,2011-01-09 11:54:00,2011-08-24 13:22:00,227,1.1666666666666667,1,0
15061,38,37,36575.0,19193,122.73489932885906,59,22,2010-12-02 15:19:00,2011-08-04 10:45:00,244,1.6818181818181819,1,0
15062,128,3,814.04,541,18.089777777777776,38,3,2010-12-15 15:37:00,2011-05-06 10:19:00,141,1.0,1,0
15063,123,1,370.79999999999995,56,74.16,5,1,2011-05-10 13:25:00,2011-05-10 13:25:00,1,1.0,0,1
15065,75,3,2858.75,1181,20.715579710144926,132,3,2011-02-21 12:54:00,2011-06-28 11:44:00,126,1.0,1,0
15067,193,1,848.05,335,24.23,35,1,2011-03-02 12:10:00,2011-03-02 12:10:00,1,1.0,1,0
15068,166,1,239.95999999999998,130,6.1528205128205125,39,1,2011-03-28 14:27:00,2011-03-28 14:27:00,1,1.0,1,0
15069,89,1,1109.53,520,15.850428571428571,70,1,2011-06-13 14:16:00,2011-06-13 14:16:00,1,1.0,0,1
15070,283,1,106.2,36,106.2,1,1,2010-12-02 11:23:00,2010-12-02 11:23:00,1,1.0,0,1
15071,4,2,982.07,269,37.77192307692308,25,2,2011-03-09 10:19:00,2011-09-07 11:43:00,182,1.0,0,1
15073,96,2,861.96,428,19.59,22,2,2011-06-06 09:59:00,2011-06-07 12:00:00,1,1.0,1,0
15074,15,1,735.67,431,17.943170731707315,41,1,2011-08-26 14:45:00,2011-08-26 14:45:00,1,1.0,0,1
15076,83,1,880.85,571,17.976530612244897,49,1,2011-06-20 08:23:00,2011-06-20 08:23:00,1,1.0,0,1
15078,16,22,6702.59,3387,21.27806349206349,83,14,2010-12-06 12:38:00,2011-08-26 11:19:00,262,1.5714285714285714,1,0
15079,123,4,895.61,389,19.055531914893617,46,3,2010-12-09 09:25:00,2011-05-11 12:45:00,153,1.3333333333333333,0,1
15081,118,2,248.05,113,14.591176470588236,16,2,2010-12-07 16:20:00,2011-05-15 13:31:00,158,1.0,1,0
15083,167,1,88.2,38,17.64,5,1,2011-03-28 12:18:00,2011-03-28 12:18:00,1,1.0,0,1
15087,192,1,306.94,470,20.462666666666667,15,1,2011-03-03 10:34:00,2011-03-03 10:34:00,1,1.0,0,1
15089,4,3,2036.28,1189,16.82876033057851,117,3,2011-08-03 14:14:00,2011-09-06 16:02:00,34,1.0,1,0
15090,218,1,381.32,208,16.57913043478261,23,1,2011-02-04 14:03:00,2011-02-04 14:03:00,1,1.0,0,1
15092,125,2,457.81,135,17.608076923076922,23,2,2011-03-01 12:24:00,2011-05-08 14:10:00,68,1.0,0,1
15093,27,5,4027.1,3279,41.94895833333333,51,5,2010-12-02 18:25:00,2011-08-15 09:59:00,255,1.0,1,0
15095,14,4,1370.6,1079,29.161702127659574,30,3,2011-05-20 14:27:00,2011-08-28 12:01:00,99,1.3333333333333333,0,1
15098,92,3,39916.5,121,13305.5,1,1,2011-06-10 15:22:00,2011-06-10 15:33:00,1,3.0,0,1
15100,244,3,876.0,80,292.0,1,3,2010-12-01 09:09:00,2011-01-10 10:35:00,40,1.0,0,1
15101,269,1,102.28,34,25.57,4,1,2010-12-15 12:54:00,2010-12-15 12:54:00,1,1.0,1,0
15104,107,2,993.54,635,14.828955223880596,66,2,2011-03-02 14:16:00,2011-05-27 12:29:00,85,1.0,0,1
15105,45,1,532.98,274,28.051578947368423,19,1,2011-07-28 10:09:00,2011-07-28 10:09:00,1,1.0,1,0
15106,51,3,1032.83,822,14.34486111111111,67,3,2011-03-15 12:52:00,2011-07-21 17:02:00,128,1.0,1,0
15107,221,6,319.5,169,19.96875,12,6,2010-12-02 13:45:00,2011-02-01 14:46:00,61,1.0,0,1
15108,52,4,1300.25,499,21.670833333333334,50,4,2011-04-26 10:54:00,2011-07-21 10:24:00,85,1.0,0,1
15109,156,1,484.95,131,17.319642857142856,28,1,2011-04-08 09:58:00,2011-04-08 09:58:00,1,1.0,0,1
15110,37,2,376.55,121,19.818421052631578,13,2,2011-01-25 11:41:00,2011-08-05 09:25:00,191,1.0,1,0
15111,283,1,288.5,106,18.03125,16,1,2010-12-02 11:45:00,2010-12-02 11:45:00,1,1.0,1,0
15114,3,7,1678.97,1817,13.991416666666668,78,7,2011-02-11 08:45:00,2011-09-07 13:30:00,208,1.0,1,0
15116,45,2,790.97,255,34.39,20,2,2011-05-19 08:50:00,2011-07-28 09:48:00,70,1.0,1,0
15117,31,2,675.73,1085,19.30657142857143,31,2,2011-05-08 12:38:00,2011-08-11 11:51:00,94,1.0,1,0
15118,44,1,244.8,1440,244.8,1,1,2011-07-28 14:54:00,2011-07-28 14:54:00,1,1.0,0,1
15119,156,1,266.4,88,19.02857142857143,14,1,2011-04-08 09:08:00,2011-04-08 09:08:00,1,1.0,0,1
15120,44,1,358.82,296,17.086666666666666,21,1,2011-07-29 09:48:00,2011-07-29 09:48:00,1,1.0,0,1
15121,199,1,295.15,125,16.397222222222222,18,1,2011-02-24 12:41:00,2011-02-24 12:41:00,1,1.0,1,0
15122,24,3,1633.78,800,19.924146341463413,65,3,2011-02-15 09:59:00,2011-08-17 16:48:00,183,1.0,0,1
15123,116,1,1069.47,509,20.178679245283018,53,1,2011-05-17 14:57:00,2011-05-17 14:57:00,1,1.0,1,0
15124,102,1,90.75,89,10.083333333333334,9,1,2011-06-01 09:06:00,2011-06-01 09:06:00,1,1.0,1,0
15125,23,12,10795.48,5909,89.96233333333333,97,8,2011-03-14 09:59:00,2011-08-18 17:50:00,157,1.5,1,0
15128,37,3,1170.24,1007,14.447407407407407,66,3,2011-05-04 12:32:00,2011-08-05 10:31:00,92,1.0,1,0
15129,17,10,2796.73,1621,37.79364864864865,48,9,2011-02-21 09:09:00,2011-08-25 10:45:00,185,1.1111111111111112,1,0
15130,80,1,330.11,197,15.005,22,1,2011-06-23 10:15:00,2011-06-23 10:15:00,1,1.0,0,1
15132,16,3,842.23,633,17.546458333333334,47,3,2011-03-22 12:02:00,2011-08-26 11:47:00,156,1.0,1,0
15133,38,3,982.42,680,33.87655172413793,27,3,2011-02-11 10:38:00,2011-08-04 10:44:00,174,1.0,0,1
15134,37,4,614.86,390,17.079444444444444,27,4,2011-04-13 11:05:00,2011-08-04 15:17:00,113,1.0,1,0
15135,149,1,139.05,43,15.450000000000001,9,1,2011-04-14 19:16:00,2011-04-14 19:16:00,1,1.0,0,1
15136,6,1,582.9,374,20.099999999999998,29,1,2011-09-04 16:05:00,2011-09-04 16:05:00,1,1.0,1,0
15139,150,2,178.96,208,13.766153846153847,13,2,2011-01-07 12:44:00,2011-04-14 11:39:00,96,1.0,0,1
15140,26,5,1728.11,1266,30.317719298245613,53,4,2011-03-20 14:37:00,2011-08-16 11:38:00,148,1.25,1,0
15143,136,1,259.45,150,18.532142857142855,14,1,2011-04-28 12:03:00,2011-04-28 12:03:00,1,1.0,0,1
15144,3,10,3560.84,1920,28.716451612903228,99,8,2011-01-31 13:17:00,2011-09-08 12:20:00,219,1.25,1,0
15145,137,2,724.03,438,17.659268292682928,35,2,2011-04-05 15:20:00,2011-04-26 16:40:00,21,1.0,1,0
15146,75,2,1327.16,1473,14.584175824175825,90,2,2011-02-21 13:07:00,2011-06-28 12:09:00,126,1.0,0,1
15147,150,1,623.5,366,22.267857142857142,28,1,2011-04-13 15:57:00,2011-04-13 15:57:00,1,1.0,0,1
15149,44,1,520.8000000000001,128,22.643478260869568,23,1,2011-07-29 10:58:00,2011-07-29 10:58:00,1,1.0,0,1
15150,19,5,3569.62,2474,15.18987234042553,225,5,2011-03-15 14:21:00,2011-08-22 15:05:00,160,1.0,1,0
15152,23,6,2383.21,1173,18.054621212121212,110,6,2011-06-05 15:36:00,2011-08-18 12:53:00,73,1.0,1,0
15157,64,2,1505.37,1910,16.914269662921345,89,2,2010-12-16 13:44:00,2011-07-08 13:26:00,203,1.0,1,0
15159,23,18,8969.97,5666,25.41067988668555,205,12,2010-12-13 15:44:00,2011-08-19 09:38:00,248,1.5,1,0
15160,267,1,158.16,84,39.54,4,1,2010-12-17 14:15:00,2010-12-17 14:15:00,1,1.0,0,1
15163,102,1,155.0,48,15.5,10,1,2011-05-31 15:22:00,2011-05-31 15:22:00,1,1.0,1,0
15164,118,2,363.23,142,6.604181818181819,52,2,2011-01-04 14:21:00,2011-05-15 13:14:00,130,1.0,1,0
15165,283,1,487.75,160,18.064814814814813,27,1,2010-12-01 14:03:00,2010-12-01 14:03:00,1,1.0,0,1
15167,231,1,158.8,65,4.071794871794872,39,1,2011-01-23 12:41:00,2011-01-23 12:41:00,1,1.0,0,1
15171,241,1,1289.5,290,257.9,5,1,2011-01-12 15:36:00,2011-01-12 15:36:00,1,1.0,0,1
15172,46,3,886.74,838,14.53672131147541,60,3,2011-04-17 11:56:00,2011-07-27 11:29:00,100,1.0,1,0
15174,233,1,135.75,145,12.340909090909092,11,1,2011-01-21 09:06:00,2011-01-21 09:06:00,1,1.0,0,1
15178,170,1,40.5,30,13.5,3,1,2011-03-24 15:12:00,2011-03-24 15:12:00,1,1.0,0,1
15179,144,3,1455.12,1294,31.633043478260866,45,3,2011-01-24 13:48:00,2011-04-20 09:03:00,85,1.0,1,0
15180,277,1,87.5,36,14.583333333333334,6,1,2010-12-07 14:57:00,2010-12-07 14:57:00,1,1.0,0,1
15181,85,2,434.99999999999994,252,43.49999999999999,10,2,2011-03-15 12:03:00,2011-06-17 13:57:00,94,1.0,1,0
15182,64,2,622.85,253,21.477586206896554,24,2,2011-03-16 12:42:00,2011-07-08 13:37:00,114,1.0,0,1
15184,101,1,235.23000000000002,73,11.761500000000002,20,1,2011-06-02 12:06:00,2011-06-02 12:06:00,1,1.0,1,0
15186,78,1,229.26,162,22.926,10,1,2011-06-24 14:54:00,2011-06-24 14:54:00,1,1.0,1,0
15187,2,6,1883.88,801,48.30461538461539,37,6,2011-05-11 13:49:00,2011-09-09 10:05:00,120,1.0,1,0
15189,1,33,12635.77,4627,71.38853107344633,72,30,2011-01-11 12:29:00,2011-09-09 14:18:00,241,1.1,1,0
15192,30,3,1044.32,918,20.47686274509804,36,3,2010-12-09 14:56:00,2011-08-12 11:41:00,245,1.0,0,1
15194,37,11,4469.53,3283,21.082688679245283,152,11,2010-12-06 15:00:00,2011-08-05 10:39:00,241,1.0,1,0
15197,163,2,773.25,202,51.55,15,2,2010-12-16 18:01:00,2011-04-01 11:50:00,105,1.0,1,0
15198,2,2,193.64,120,19.363999999999997,10,2,2011-08-07 15:16:00,2011-09-08 14:42:00,31,1.0,0,1
15199,5,3,967.75,305,96.775,4,3,2011-02-04 14:04:00,2011-09-06 10:12:00,213,1.0,1,0
15201,36,4,933.26,914,17.947307692307692,29,3,2011-04-06 14:02:00,2011-08-05 14:05:00,121,1.3333333333333333,1,0
15203,16,4,1328.32,1339,12.650666666666666,73,4,2011-02-01 12:29:00,2011-08-26 09:58:00,205,1.0,1,0
15204,267,1,316.58,258,35.175555555555555,9,1,2010-12-17 13:49:00,2010-12-17 13:49:00,1,1.0,0,1
15205,37,1,476.29999999999995,196,19.84583333333333,24,1,2011-08-04 16:07:00,2011-08-04 16:07:00,1,1.0,1,0
15206,10,3,236.7,90,39.449999999999996,3,3,2011-03-09 08:59:00,2011-09-01 11:41:00,176,1.0,1,0
15208,73,2,323.52,154,20.22,16,2,2010-12-21 13:03:00,2011-06-29 13:51:00,190,1.0,1,0
15210,135,1,331.18,228,16.559,20,1,2011-04-28 16:11:00,2011-04-28 16:11:00,1,1.0,0,1
15211,275,1,383.07,117,16.655217391304348,23,1,2010-12-09 16:08:00,2010-12-09 16:08:00,1,1.0,1,0
15212,151,1,101.8,36,20.36,5,1,2011-04-12 13:45:00,2011-04-12 13:45:00,1,1.0,0,1
15213,229,2,328.35,272,13.68125,22,2,2011-01-14 11:05:00,2011-01-25 12:21:00,11,1.0,0,1
15214,94,2,651.63,556,14.165869565217392,46,2,2011-04-11 09:46:00,2011-06-09 09:44:00,58,1.0,1,0
15215,7,1,300.04,92,18.7525,16,1,2011-09-04 12:24:00,2011-09-04 12:24:00,1,1.0,1,0
15218,27,8,3865.35,2258,29.50648854961832,68,6,2011-01-25 11:20:00,2011-08-15 12:06:00,202,1.3333333333333333,1,0
15219,86,1,305.75,45,33.97222222222222,9,1,2011-06-16 16:57:00,2011-06-16 16:57:00,1,1.0,0,1
15220,25,5,1284.05,1137,14.591477272727273,84,5,2011-03-04 10:24:00,2011-08-16 14:28:00,165,1.0,1,0
15221,276,1,403.25,43,80.65,5,1,2010-12-08 13:08:00,2010-12-08 13:08:00,1,1.0,0,1
15222,229,1,585.0,440,117.0,5,1,2011-01-25 08:03:00,2011-01-25 08:03:00,1,1.0,0,1
15223,136,2,755.75,213,37.7875,14,2,2011-04-04 12:17:00,2011-04-28 11:31:00,23,1.0,0,1
15224,268,2,322.08,152,23.005714285714284,13,2,2010-12-12 12:34:00,2010-12-16 15:02:00,4,1.0,0,1
15225,144,1,409.40000000000003,226,17.8,23,1,2011-04-19 14:51:00,2011-04-19 14:51:00,1,1.0,0,1
15226,221,1,154.41,71,19.30125,8,1,2011-02-02 11:41:00,2011-02-02 11:41:00,1,1.0,0,1
15227,126,3,876.8199999999999,589,20.391162790697674,36,3,2011-01-26 15:31:00,2011-05-08 10:11:00,101,1.0,1,0
15228,40,3,2224.03,1505,24.989101123595507,83,3,2011-02-18 09:04:00,2011-08-02 12:27:00,165,1.0,1,0
15230,149,2,429.6,351,18.678260869565218,23,2,2011-04-13 11:04:00,2011-04-14 14:39:00,1,1.0,0,1
15232,23,2,612.06,686,19.743870967741934,26,2,2011-07-22 12:21:00,2011-08-18 16:27:00,27,1.0,0,1
15234,187,1,197.0,196,14.071428571428571,14,1,2011-03-08 08:53:00,2011-03-08 08:53:00,1,1.0,0,1
15235,128,12,2247.51,1324,15.716853146853149,132,10,2010-12-01 17:22:00,2011-05-06 09:44:00,155,1.2,0,1
15236,209,1,321.05,269,21.403333333333332,15,1,2011-02-14 10:52:00,2011-02-14 10:52:00,1,1.0,0,1
15237,113,2,1093.65,798,14.39013157894737,74,2,2011-04-26 15:04:00,2011-05-20 14:47:00,23,1.0,1,0
15238,5,2,772.78,577,20.885945945945945,37,2,2011-06-08 16:00:00,2011-09-05 15:26:00,88,1.0,1,0
15240,102,3,1045.38,755,24.890000000000004,30,3,2011-02-01 08:23:00,2011-06-01 11:27:00,120,1.0,1,0
15241,37,6,1344.86,1558,14.778681318681318,73,6,2011-03-01 11:02:00,2011-08-04 16:41:00,156,1.0,1,0
15244,158,1,297.94,240,19.862666666666666,15,1,2011-04-05 15:12:00,2011-04-05 15:12:00,1,1.0,1,0
15245,44,3,2515.84,1784,28.267865168539327,55,3,2011-03-23 13:42:00,2011-07-28 18:56:00,127,1.0,0,1
15246,148,2,514.15,247,15.58030303030303,32,2,2010-12-16 09:46:00,2011-04-15 14:45:00,120,1.0,0,1
15247,32,1,356.0,160,59.333333333333336,6,1,2011-08-09 12:52:00,2011-08-09 12:52:00,1,1.0,0,1
15249,2,11,5639.34,3071,19.051824324324325,188,10,2011-03-28 12:49:00,2011-09-09 11:46:00,164,1.1,1,0
15251,1,8,9695.82,5704,95.0570588235294,92,8,2011-04-12 10:38:00,2011-09-09 15:53:00,150,1.0,1,0
15252,93,1,300.55,99,21.467857142857145,14,1,2011-06-09 14:15:00,2011-06-09 14:15:00,1,1.0,1,0
15253,80,1,173.85,211,14.487499999999999,12,1,2011-06-23 12:19:00,2011-06-23 12:19:00,1,1.0,1,0
15254,37,1,300.36,275,16.686666666666667,18,1,2011-08-04 15:04:00,2011-08-04 15:04:00,1,1.0,0,1
15256,59,1,98.45,55,16.408333333333335,6,1,2011-07-14 11:47:00,2011-07-14 11:47:00,1,1.0,0,1
15257,193,1,317.15,46,45.30714285714286,7,1,2011-03-01 12:58:00,2011-03-01 12:58:00,1,1.0,0,1
15258,79,2,623.16,142,18.328235294117647,32,2,2011-05-06 14:16:00,2011-06-24 12:30:00,48,1.0,0,1
15260,10,7,1810.77,885,23.516493506493507,62,6,2010-12-02 12:09:00,2011-08-31 13:55:00,272,1.1666666666666667,0,1
15261,45,1,254.82,270,13.41157894736842,19,1,2011-07-27 15:20:00,2011-07-27 15:20:00,1,1.0,0,1
15262,234,1,178.95000000000002,73,17.895000000000003,10,1,2011-01-20 12:16:00,2011-01-20 12:16:00,1,1.0,0,1
15263,17,1,156.51,89,13.042499999999999,12,1,2011-08-25 10:26:00,2011-08-25 10:26:00,1,1.0,0,1
15265,61,2,1506.1200000000001,612,18.36731707317073,76,2,2011-04-18 12:16:00,2011-07-11 14:46:00,84,1.0,0,1
15266,248,1,119.3,18,19.883333333333333,6,1,2011-01-05 13:40:00,2011-01-05 13:40:00,1,1.0,0,1
15267,66,2,1407.76,704,201.10857142857142,7,2,2011-06-10 10:24:00,2011-07-07 11:36:00,27,1.0,1,0
15270,28,5,1850.29,1017,52.86542857142857,21,4,2011-02-02 13:25:00,2011-08-14 10:38:00,192,1.25,1,0
15271,5,10,1592.58,786,11.136923076923077,116,10,2010-12-09 13:47:00,2011-09-06 09:49:00,270,1.0,1,0
15279,265,1,290.51,189,15.29,19,1,2010-12-20 10:48:00,2010-12-20 10:48:00,1,1.0,0,1
15280,82,1,113.12,154,7.07,16,1,2011-06-20 17:14:00,2011-06-20 17:14:00,1,1.0,0,1
15281,47,8,2191.78,1128,16.859846153846156,113,8,2011-01-10 15:51:00,2011-07-26 09:23:00,196,1.0,1,0
15288,66,4,2006.3600000000001,721,25.39696202531646,74,4,2010-12-09 13:59:00,2011-07-07 10:28:00,209,1.0,1,0
15289,48,2,697.98,768,14.54125,41,2,2011-04-04 12:44:00,2011-07-25 11:01:00,111,1.0,1,0
15290,14,12,3392.5899999999997,1723,28.996495726495723,51,12,2010-12-15 16:03:00,2011-08-28 10:54:00,255,1.0,1,0
15291,5,12,3685.02,1457,42.35655172413793,57,12,2010-12-01 09:32:00,2011-09-06 09:15:00,278,1.0,1,0
15292,111,1,178.39,55,7.432916666666666,24,1,2011-05-22 15:00:00,2011-05-22 15:00:00,1,1.0,0,1
15296,19,5,2599.49,1275,18.306267605633803,118,5,2011-01-17 11:57:00,2011-08-22 14:20:00,217,1.0,1,0
15298,3,7,3358.2200000000003,2120,27.082419354838713,87,7,2010-12-08 13:55:00,2011-09-08 08:56:00,273,1.0,1,0
15299,74,5,3035.01,2578,607.0020000000001,5,3,2010-12-02 16:48:00,2011-06-28 17:01:00,208,1.6666666666666667,1,0
15301,24,9,3727.4,1998,22.055621301775147,130,8,2010-12-06 12:21:00,2011-08-18 09:45:00,254,1.125,1,0
15303,200,1,574.02,248,18.516774193548386,31,1,2011-02-22 13:59:00,2011-02-22 13:59:00,1,1.0,0,1
15304,75,6,491.90000000000003,74,27.32777777777778,8,6,2010-12-06 11:42:00,2011-06-28 08:19:00,203,1.0,1,0
15306,3,2,657.07,512,21.902333333333335,30,2,2011-07-14 15:22:00,2011-09-08 12:47:00,55,1.0,1,0
15307,6,1,205.3,37,17.108333333333334,12,1,2011-09-05 11:38:00,2011-09-05 11:38:00,1,1.0,0,1
15308,184,1,310.47,175,16.340526315789475,19,1,2011-03-10 13:08:00,2011-03-10 13:08:00,1,1.0,0,1
15311,4,65,46020.75,29464,26.865586690017512,470,64,2010-12-01 09:41:00,2011-09-06 14:38:00,279,1.015625,1,0
15312,13,3,794.8,410,20.91578947368421,33,3,2010-12-20 12:51:00,2011-08-28 14:00:00,251,1.0,1,0
15313,20,1,52.0,25,52.0,1,1,2011-08-21 16:02:00,2011-08-21 16:02:00,1,1.0,0,1
15314,109,1,327.97,313,13.665416666666667,24,1,2011-05-24 14:39:00,2011-05-24 14:39:00,1,1.0,0,1
15315,26,1,233.54,262,14.59625,16,1,2011-08-15 15:17:00,2011-08-15 15:17:00,1,1.0,1,0
15316,237,1,165.0,100,165.0,1,1,2011-01-17 11:34:00,2011-01-17 11:34:00,1,1.0,0,1
15319,194,1,204.5,175,12.78125,16,1,2011-03-01 12:48:00,2011-03-01 12:48:00,1,1.0,0,1
15321,202,1,1159.47,545,30.51236842105263,38,1,2011-02-21 11:10:00,2011-02-21 11:10:00,1,1.0,1,0
15325,14,1,161.74,231,3.3695833333333334,47,1,2011-08-28 11:55:00,2011-08-28 11:55:00,1,1.0,0,1
15326,244,1,311.71,386,10.748620689655171,29,1,2011-01-10 11:38:00,2011-01-10 11:38:00,1,1.0,0,1
15329,44,2,754.0,386,17.952380952380953,42,2,2011-06-21 10:37:00,2011-07-28 15:31:00,37,1.0,1,0
15332,276,4,1661.06,652,47.45885714285714,29,2,2010-12-05 12:00:00,2010-12-08 14:43:00,3,2.0,0,1
15333,118,1,1028.56,344,64.285,16,1,2011-05-15 13:27:00,2011-05-15 13:27:00,1,1.0,0,1
15334,67,3,350.82,273,3.579795918367347,67,3,2011-06-19 13:51:00,2011-07-06 11:22:00,16,1.0,0,1
15339,228,1,257.9,159,6.290243902439024,40,1,2011-01-25 13:15:00,2011-01-25 13:15:00,1,1.0,1,0
15342,40,1,406.09,283,16.920416666666664,24,1,2011-08-02 10:19:00,2011-08-02 10:19:00,1,1.0,0,1
15346,243,1,252.42000000000002,144,14.848235294117648,17,1,2011-01-11 11:18:00,2011-01-11 11:18:00,1,1.0,0,1
15347,276,1,201.60000000000002,130,40.32000000000001,5,1,2010-12-08 15:25:00,2010-12-08 15:25:00,1,1.0,0,1
15349,68,2,463.90999999999997,321,6.533943661971831,65,2,2011-06-05 15:46:00,2011-07-04 16:06:00,29,1.0,0,1
15350,283,1,115.65,51,23.130000000000003,5,1,2010-12-01 13:33:00,2010-12-01 13:33:00,1,1.0,0,1
15351,280,1,274.67,129,5.385686274509804,49,1,2010-12-05 11:49:00,2010-12-05 11:49:00,1,1.0,1,0
15353,165,2,770.12,341,12.624918032786885,59,2,2010-12-07 11:49:00,2011-03-30 12:15:00,113,1.0,0,1
15356,15,8,2231.17,1355,5.35052757793765,201,8,2010-12-06 14:05:00,2011-08-26 13:25:00,262,1.0,1,0
15358,31,15,5639.81,4933,15.160779569892474,240,10,2010-12-09 10:04:00,2011-08-11 12:44:00,245,1.5,1,0
15361,272,1,418.92,336,59.84571428571429,7,1,2010-12-13 09:52:00,2010-12-13 09:52:00,1,1.0,0,1
15363,283,1,326.0,144,20.375,16,1,2010-12-02 12:28:00,2010-12-02 12:28:00,1,1.0,0,1
15364,6,2,913.19,493,31.489310344827587,29,2,2011-03-30 13:39:00,2011-09-05 09:46:00,158,1.0,0,1
15365,6,2,961.28,404,20.452765957446807,44,2,2011-01-28 13:08:00,2011-09-04 15:37:00,219,1.0,1,0
